"id","name","brand","address.addr1","address.city","address.region","address.country","lat","long","check_in_date","check_in","check_out_date","check_out","event","nights","sale_price","url","name-2","deleted_at"
"cf0d89bc-c0bf-4f1a-8a82-61d7572926ff","Residence Inn by Marriott Phoenix Downtown","Marriott","132 S Central Ave","Phoenix","AZ","US",33.44659,-112.0739,"2023-07-22","Sat, Jul 22","2023-07-23","Sun, Jul 23","The Celebration Tour Madonna Phoenix ",1,196,"https://www.gohoken.com/hotels/cf0d89bc-c0bf-4f1a-8a82-61d7572926ff/1c94e051-03e3-4da0-9721-f4f507db0ffe","The Celebration Tour Madonna Phoenix ",0
"d5f518b4-b7b9-4bb2-95da-8224932a5940","The Inn at 97 Winder","Independent","97 Winder St","Detroit","MI","US",42.34162,-83.052061,"2023-07-26","Wed, Jul 26","2023-07-27","Thu, Jul 27","Beyonce Renaissance World Tour Detroit",1,209,"https://www.gohoken.com/hotels/d5f518b4-b7b9-4bb2-95da-8224932a5940/41d4bb36-b19d-43d9-a8a2-444cc3cd57e1","Beyonce Renaissance World Tour Detroit",0
"ea0306da-7fce-4004-8c59-7dc35912dd3b","Hyatt Regency Tulsa Downtown","Hyatt","100 E 2nd St","Tulsa","OK","US",36.154025,-95.991095,"2023-07-27","Thu, Jul 27","2023-07-28","Fri, Jul 28","The Celebration Tour Madonna Tulsa ",1,349,"https://www.gohoken.com/hotels/ea0306da-7fce-4004-8c59-7dc35912dd3b/0e15edff-5d7f-4488-a000-f73b8174dcb0","The Celebration Tour Madonna Tulsa ",0
"7432eb95-fa02-4c67-b7ce-b6216a3b713a","Hilton Santa Clara","Hilton","4949 Great America Parkway Santa Clara","Santa Clara","CA","US",37.40255,-121.97749,"2023-07-28","Fri, Jul 28","2023-07-29","Sat, Jul 29","The Eras Tour Taylor Swift Santa Clara",1,699,"https://www.gohoken.com/hotels/7432eb95-fa02-4c67-b7ce-b6216a3b713a/b43fe58f-9655-4332-b18d-ea1c83f18bd5","The Eras Tour Taylor Swift Santa Clara",0
"57f23388-603d-4f8b-b5f7-baa0af8b0365","Hilton Meadowlands East Rutherford","Hilton","Two Meadowlands Plz","East Rutherford","NJ","US",40.8062,-74.07809,"2023-07-29","Sat, Jul 29","2023-07-30","Sun, Jul 30","Beyonce Renaissance World Tour East Rutherford",1,330,"https://www.gohoken.com/hotels/57f23388-603d-4f8b-b5f7-baa0af8b0365/dd0a7413-1310-42c7-8eb6-45605e9c302e","Beyonce Renaissance World Tour East Rutherford",0
"1df0de40-ad71-431b-a5be-66b866640484","Holiday Inn St. Paul Downtown","InterContinental Hotels Group PLC","175 7th St W","St Paul","MN","US",44.944415,-93.103432,"2023-07-30","Sun, Jul 30","2023-07-31","Mon, Jul 31","The Celebration Tour Madonna St Paul ",1,243,"https://www.gohoken.com/hotels/1df0de40-ad71-431b-a5be-66b866640484/69d9233a-7638-4f4e-a103-df074a366f31","The Celebration Tour Madonna St Paul ",0
"fef79aa2-768d-4a8f-8b5a-d0739406cc68","Holiday Inn & Suites Duluth-Downtown, an IHG Hotel","InterContinental Hotels Group PLC","200 W 1st St","Duluth","MN","US",46.78508,-92.10207,"2023-08-01","Tue, Aug 1","2023-08-03","Thu, Aug 3","Bon Iver Tour Duluth",2,282,"https://www.gohoken.com/hotels/fef79aa2-768d-4a8f-8b5a-d0739406cc68/2b025129-32d2-4090-a292-9b66e89eba32","Bon Iver Tour Duluth",0
"fef79aa2-768d-4a8f-8b5a-d0739406cc68","Holiday Inn & Suites Duluth-Downtown, an IHG Hotel","InterContinental Hotels Group PLC","200 W 1st St","Duluth","MN","US",46.78508,-92.10207,"2023-08-02","Wed, Aug 2","2023-08-03","Thu, Aug 3","Bon Iver Tour Duluth",1,279,"https://www.gohoken.com/hotels/fef79aa2-768d-4a8f-8b5a-d0739406cc68/2b025129-32d2-4090-a292-9b66e89eba32","Bon Iver Tour Duluth",0
"22a8fbbc-eaad-4a52-aa01-7cae9f1ef492","Kimpton Gray Hotel","InterContinental Hotels Group PLC","122 W Monroe St","Chicago","IL","US",41.880875,-87.63175,"2023-08-03","Thu, Aug 3","2023-08-06","Sun, Aug 6","Lollapalooza Chicago",3,509,"https://www.gohoken.com/hotels/22a8fbbc-eaad-4a52-aa01-7cae9f1ef492/a30b81f1-d65f-402e-bddc-a8a114c0dc8e","Lollapalooza Chicago",0
"22a8fbbc-eaad-4a52-aa01-7cae9f1ef492","Kimpton Gray Hotel","InterContinental Hotels Group PLC","122 W Monroe St","Chicago","IL","US",41.880875,-87.63175,"2023-08-03","Thu, Aug 3","2023-08-07","Mon, Aug 7","Lollapalooza Chicago",4,497,"https://www.gohoken.com/hotels/22a8fbbc-eaad-4a52-aa01-7cae9f1ef492/a30b81f1-d65f-402e-bddc-a8a114c0dc8e","Lollapalooza Chicago",0
"364e7cfe-bc8c-4bfc-93ff-f1081b3f1e26","Residence Inn Pittsburgh North Shore","Marriott","574 W General Robinson St","Pittsburgh","PA","US",40.44799,-80.007255,"2023-08-03","Thu, Aug 3","2023-08-04","Fri, Aug 4","Beyonce Renaissance World Tour Pittsburgh",1,399,"https://www.gohoken.com/hotels/364e7cfe-bc8c-4bfc-93ff-f1081b3f1e26/88a5da9f-24b1-4e41-a3e3-196b3f7edb85","Beyonce Renaissance World Tour Pittsburgh",0
"6b9b38d3-a056-4b4b-90cb-1ea7a3007cf8","The Blackstone Autograph Collection","Marriott","636 S Michigan Ave Lobby","Chicago","IL","US",41.873355,-87.624775,"2023-08-03","Thu, Aug 3","2023-08-06","Sun, Aug 6","Lollapalooza Chicago",3,799,"https://www.gohoken.com/hotels/6b9b38d3-a056-4b4b-90cb-1ea7a3007cf8/a30b81f1-d65f-402e-bddc-a8a114c0dc8e","Lollapalooza Chicago",0
"dbdd1207-dedb-4334-be74-caed347f974b","Le Meridien Essex Chicago","Marriott","800 S Michigan Ave","Chicago","IL","US",41.87151,-87.624735,"2023-08-03","Thu, Aug 3","2023-08-06","Sun, Aug 6","Lollapalooza Chicago",3,535,"https://www.gohoken.com/hotels/dbdd1207-dedb-4334-be74-caed347f974b/a30b81f1-d65f-402e-bddc-a8a114c0dc8e","Lollapalooza Chicago",0
"6b9b38d3-a056-4b4b-90cb-1ea7a3007cf8","The Blackstone Autograph Collection","Marriott","636 S Michigan Ave Lobby","Chicago","IL","US",41.873355,-87.624775,"2023-08-03","Thu, Aug 3","2023-08-07","Mon, Aug 7","Lollapalooza Chicago",4,774,"https://www.gohoken.com/hotels/6b9b38d3-a056-4b4b-90cb-1ea7a3007cf8/a30b81f1-d65f-402e-bddc-a8a114c0dc8e","Lollapalooza Chicago",0
"dbdd1207-dedb-4334-be74-caed347f974b","Le Meridien Essex Chicago","Marriott","800 S Michigan Ave","Chicago","IL","US",41.87151,-87.624735,"2023-08-03","Thu, Aug 3","2023-08-07","Mon, Aug 7","Lollapalooza Chicago",4,536,"https://www.gohoken.com/hotels/dbdd1207-dedb-4334-be74-caed347f974b/a30b81f1-d65f-402e-bddc-a8a114c0dc8e","Lollapalooza Chicago",0
"bd078a6c-bdb8-4aa8-a863-33f87f81a41c","Hilton Garden Inn Cleveland/Twinsburg","Hilton","8971 Wilcox Dr I480","Twinsburg","OH","US",41.31477,-81.45697,"2023-08-04","Fri, Aug 4","2023-08-06","Sun, Aug 6","Twins Days Festival",2,449,"https://www.gohoken.com/hotels/bd078a6c-bdb8-4aa8-a863-33f87f81a41c/145096f6-4541-427c-9485-1a9a985449fb","Twins Days Festival",0
"d5f518b4-b7b9-4bb2-95da-8224932a5940","The Inn at 97 Winder","Independent","97 Winder St","Detroit","MI","US",42.34162,-83.052061,"2023-08-05","Sat, Aug 5","2023-08-06","Sun, Aug 6","The Celebration Tour Madonna Detroit",1,359,"https://www.gohoken.com/hotels/d5f518b4-b7b9-4bb2-95da-8224932a5940/ea55bc17-846e-4652-a73a-857d54f96801","The Celebration Tour Madonna Detroit",0
"c4f26e14-b602-4b0b-924f-289e40023ca5","DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown","Hilton","One Bigelow Sq","Pittsburgh","PA","US",40.41997,-79.94272,"2023-08-07","Mon, Aug 7","2023-08-08","Tue, Aug 8","The Celebration Tour Madonna Pittsburgh ",1,359,"https://www.gohoken.com/hotels/c4f26e14-b602-4b0b-924f-289e40023ca5/43abf397-225b-4176-a5aa-d294d94ff2d7","The Celebration Tour Madonna Pittsburgh ",0
"ce731037-508e-450d-ad48-420281d0cb45","Pittsburgh Marriott City Center","Marriott","112 Washington Pl","Pittsburgh","PA","US",40.43921,-79.99166,"2023-08-07","Mon, Aug 7","2023-08-08","Tue, Aug 8","The Celebration Tour Madonna Pittsburgh ",1,255,"https://www.gohoken.com/hotels/ce731037-508e-450d-ad48-420281d0cb45/43abf397-225b-4176-a5aa-d294d94ff2d7","The Celebration Tour Madonna Pittsburgh ",0
"59c04beb-88d1-4990-b430-cb83162e7b4f","Residence Inn by Marriott Charlotte Uptown","Marriott","404 S Mint St","Charlotte","NC","US",35.22709,-80.84953,"2023-08-09","Wed, Aug 9","2023-08-10","Thu, Aug 10","Beyonce Renaissance World Tour Charlotte ",1,549,"https://www.gohoken.com/hotels/59c04beb-88d1-4990-b430-cb83162e7b4f/2d0d069f-17df-41d9-bfb0-1feda7003fa7","Beyonce Renaissance World Tour Charlotte ",0
"9f6b3045-85c5-4144-855c-8da11debfcdd","Courtyard by Marriott Ogden","Marriott","247 24th St","Ogden","UT","US",41.222,-111.97473,"2023-08-09","Wed, Aug 9","2023-08-10","Thu, Aug 10","Bon Iver Tour Ogden",1,179,"https://www.gohoken.com/hotels/9f6b3045-85c5-4144-855c-8da11debfcdd/e830159d-cd56-4d6c-81c2-e617ada92356","Bon Iver Tour Ogden",0
"0217a807-647c-4ee9-8cca-fad96f7928a5","Loews Minneapolis Hotel","Loews Hotels & Resorts","601 N 1st Ave","Minneapolis","MN","US",44.97916,-93.27533,"2023-08-10","Thu, Aug 10","2023-08-11","Fri, Aug 11","Pink Summer Carnival 2023 Minneapolis",1,429,"https://www.gohoken.com/hotels/0217a807-647c-4ee9-8cca-fad96f7928a5/80a24238-3801-46fd-b7a6-283b5e84fb5c","Pink Summer Carnival 2023 Minneapolis",0
"0217a807-647c-4ee9-8cca-fad96f7928a5","Loews Minneapolis Hotel","Loews Hotels & Resorts","601 N 1st Ave","Minneapolis","MN","US",44.97916,-93.27533,"2023-08-10","Thu, Aug 10","2023-08-12","Sat, Aug 12","Pink Summer Carnival 2023 Minneapolis",2,392,"https://www.gohoken.com/hotels/0217a807-647c-4ee9-8cca-fad96f7928a5/80a24238-3801-46fd-b7a6-283b5e84fb5c","Pink Summer Carnival 2023 Minneapolis",0
"44e92661-2a44-4a7c-8fce-ebdafd4ae674","Hampton Inn & Suites Cincinnati Liberty Township","Hilton","7320 Tylers Pl Blvd","West Chester Township","OH","US",39.36619,-84.367965,"2023-08-11","Fri, Aug 11","2023-08-13","Sun, Aug 13","Voice Of America Country Music Fest",2,236,"https://www.gohoken.com/hotels/44e92661-2a44-4a7c-8fce-ebdafd4ae674/0b172671-cf3f-467f-817b-348e59afda1c","Voice Of America Country Music Fest",0
"8e62cee3-d4c1-408a-b1fe-a8a0a413421f","Hyatt Regency Atlanta","Hyatt","265 Peachtree St NE","Atlanta","GA","US",33.76153,-84.38672,"2023-08-11","Fri, Aug 11","2023-08-12","Sat, Aug 12","Beyonce Renaissance World Tour Atlanta",1,271,"https://www.gohoken.com/hotels/8e62cee3-d4c1-408a-b1fe-a8a0a413421f/e009e9da-7815-4e45-a149-310fb15ad91b","Beyonce Renaissance World Tour Atlanta",0
"715a20db-842b-4ea8-92a1-356dfad9f9ce","Holiday Inn Express & Suites: Cincinnati North - Liberty Way","InterContinental Hotels Group PLC","7750 Liberty Field Dr","West Chester","OH","US",39.368265,-84.36425,"2023-08-11","Fri, Aug 11","2023-08-13","Sun, Aug 13","Voice Of America Country Music Fest",2,441,"https://www.gohoken.com/hotels/715a20db-842b-4ea8-92a1-356dfad9f9ce/0b172671-cf3f-467f-817b-348e59afda1c","Voice Of America Country Music Fest",0
"b0710426-264a-4d70-a9c3-550cc0d182c9","Holiday Inn Cincinnati - Liberty Way","InterContinental Hotels Group PLC","7500 Tylers Place Blvd","West Chester","OH","US",39.35979,-84.37129,"2023-08-11","Fri, Aug 11","2023-08-13","Sun, Aug 13","Voice Of America Country Music Fest",2,224,"https://www.gohoken.com/hotels/b0710426-264a-4d70-a9c3-550cc0d182c9/0b172671-cf3f-467f-817b-348e59afda1c","Voice Of America Country Music Fest",0
"2ad867f3-dd00-4fe9-a037-b6eb0ae06926","Aloft Tampa Midtown","Marriott","3650 Midtown Dr","Tampa","FL","US",27.95292,-82.502795,"2023-08-16","Wed, Aug 16","2023-08-17","Thu, Aug 17","Beyonce Renaissance World Tour Tampa",1,309,"https://www.gohoken.com/hotels/2ad867f3-dd00-4fe9-a037-b6eb0ae06926/dc4313b0-150f-46c1-a9fd-d4582ed70202","Beyonce Renaissance World Tour Tampa",0
"d3fee028-9c01-4ffa-95d0-83697fd40ec2","Le Meridien Tampa, The Courthouse","Marriott","601 N Florida Ave","Tampa","FL","US",27.94998,-82.45749,"2023-08-16","Wed, Aug 16","2023-08-17","Thu, Aug 17","Beyonce Renaissance World Tour Tampa",1,599,"https://www.gohoken.com/hotels/d3fee028-9c01-4ffa-95d0-83697fd40ec2/dc4313b0-150f-46c1-a9fd-d4582ed70202","Beyonce Renaissance World Tour Tampa",0
"b4735903-9003-4d31-a658-7d3132190128","Marriott St. Louis Grand","Marriott","800 Washington Ave","St Louis","MO","US",38.63053,-90.19152,"2023-08-21","Mon, Aug 21","2023-08-22","Tue, Aug 22","Beyonce Renaissance World Tour St Louis",1,309,"https://www.gohoken.com/hotels/b4735903-9003-4d31-a658-7d3132190128/02292635-2ecc-4ca8-bc23-66cd4dff09fb","Beyonce Renaissance World Tour St Louis",0
"cb77eed6-05c8-4019-8db7-960bb7ba55bb","Aloft Glendale at Westgate","Marriott","6920 N 93rd Ave","Glendale","AR","US",33.53629,-112.26044,"2023-08-24","Thu, Aug 24","2023-08-25","Fri, Aug 25","Beyonce Renaissance World Tour Phoenix",1,349,"https://www.gohoken.com/hotels/cb77eed6-05c8-4019-8db7-960bb7ba55bb/4369279f-2cde-4de0-addd-3a80363ef249","Beyonce Renaissance World Tour Phoenix",0
"12907230-80e1-4ad1-9a9c-bd8060313466","Embassy Suites by Hilton Seattle Downtown Pioneer Square","Hilton","255 S King St","Seattle","WA","US",47.59786,-122.33094,"2023-08-26","Sat, Aug 26","2023-08-27","Sun, Aug 27","Ed Sheeran + - = ÷ x Tour Seattle ",1,750,"https://www.gohoken.com/hotels/12907230-80e1-4ad1-9a9c-bd8060313466/eb316807-00c9-41dd-b088-635960f5bc37","Ed Sheeran + - = ÷ x Tour Seattle ",0
"6074443c-ce98-4c73-b5f6-6d0c652af63f","Tampa Marriott Water Street","Marriott","505 Water St","Tampla","FL","US",27.940885,-82.45387,"2023-09-07","Thu, Sep 7","2023-09-08","Fri, Sep 8","The Celebration Tour Madonna Tampa ",1,576,"https://www.gohoken.com/hotels/6074443c-ce98-4c73-b5f6-6d0c652af63f/3648bc9d-b552-43fc-8c25-3507f5c783c4","The Celebration Tour Madonna Tampa ",0
"90486b74-43bc-492a-84bf-e9256de42db6","The CURRENT Hotel, Autograph Collection","Marriott","2545 N Rocky Point Dr","Tampa","FL","US",27.962695,-82.569573,"2023-09-07","Thu, Sep 7","2023-09-08","Fri, Sep 8","The Celebration Tour Madonna Tampa ",1,371,"https://www.gohoken.com/hotels/90486b74-43bc-492a-84bf-e9256de42db6/3648bc9d-b552-43fc-8c25-3507f5c783c4","The Celebration Tour Madonna Tampa ",0
"d3fee028-9c01-4ffa-95d0-83697fd40ec2","Le Meridien Tampa, The Courthouse","Marriott","601 N Florida Ave","Tampa","FL","US",27.94998,-82.45749,"2023-09-07","Thu, Sep 7","2023-09-08","Fri, Sep 8","The Celebration Tour Madonna Tampa ",1,349,"https://www.gohoken.com/hotels/d3fee028-9c01-4ffa-95d0-83697fd40ec2/3648bc9d-b552-43fc-8c25-3507f5c783c4","The Celebration Tour Madonna Tampa ",0
"b1561e79-ddec-49ba-aae0-76ffa975ea21","Homewood Suites by Hilton Seattle Downtown","Hilton","206 Western Ave W","Seattle","WA","US",47.620375,-122.359705,"2023-09-13","Wed, Sep 13","2023-09-14","Thu, Sep 14","Beyonce Renaissance World Tour Seattle",1,433,"https://www.gohoken.com/hotels/b1561e79-ddec-49ba-aae0-76ffa975ea21/b22fb76b-334d-4cf0-bef4-32344570984d","Beyonce Renaissance World Tour Seattle",0
"4d099ead-9ea1-4a50-937e-9c4878f9c460","Four Points by Sheraton Downtown Seattle Center","Sheraton","601 Roy St","Seattle","WA","US",47.62499,-122.344585,"2023-09-13","Wed, Sep 13","2023-09-14","Thu, Sep 14","Beyonce Renaissance World Tour Seattle",1,409,"https://www.gohoken.com/hotels/4d099ead-9ea1-4a50-937e-9c4878f9c460/b22fb76b-334d-4cf0-bef4-32344570984d","Beyonce Renaissance World Tour Seattle",0
"12907230-80e1-4ad1-9a9c-bd8060313466","Embassy Suites by Hilton Seattle Downtown Pioneer Square","Hilton","255 S King St","Seattle","WA","US",47.59786,-122.33094,"2023-09-20","Wed, Sep 20","2023-09-21","Thu, Sep 21","Coldplay Music of the Spheres World Tour Seattle",1,575,"https://www.gohoken.com/hotels/12907230-80e1-4ad1-9a9c-bd8060313466/4a1c3665-0878-44a5-a7bf-ab01bd16f64f","Coldplay Music of the Spheres World Tour Seattle",0
"f876753a-8881-499a-8cb2-bcd7e6f35e54","Live! by Loews","Loews Hotels & Resorts","1600 E Randol Mill Rd","Arlington","TX","US",32.75008,-97.08667,"2023-09-21","Thu, Sep 21","2023-09-22","Fri, Sep 22","Beyonce Renaissance World Tour Dallas",1,649,"https://www.gohoken.com/hotels/f876753a-8881-499a-8cb2-bcd7e6f35e54/ba7c1b85-076c-42e1-b573-e75b13c1bd87","Beyonce Renaissance World Tour Dallas",0
"e756e501-b81e-4daf-b659-c3cbe5522f86","Homewood Suites by Hilton Athens Downtown University Area","Hilton","750 E Broad St","Athens","GA","US",33.958217,-83.370493,"2023-09-22","Fri, Sep 22","2023-09-24","Sun, Sep 24","Alpha Chi Omega Parents Weekend UGA",2,1053,"https://www.gohoken.com/hotels/e756e501-b81e-4daf-b659-c3cbe5522f86/00a089c0-9c0e-44fb-bcdd-e35bdfd9631f","Alpha Chi Omega Parents Weekend UGA",0
"66ca8f25-3311-4176-a71e-0def02281f3d","San Diego Marriott Mission Valley","Marriott","8757 Rio San Diego Dr","San Diego","CA","US",32.77481,-117.139895,"2023-09-27","Wed, Sep 27","2023-09-28","Thu, Sep 28","Coldplay Music of the Spheres World Tour San Diego",1,309,"https://www.gohoken.com/hotels/66ca8f25-3311-4176-a71e-0def02281f3d/c110ffb4-77c2-48bf-bc88-737b6aac6c43","Coldplay Music of the Spheres World Tour San Diego",0
"e0cdf2ae-0859-4cb6-9955-425d0cf3540b","Residence Inn Los Angeles Pasadena/Old Town","Marriott","21 W Walnut St","Pasadena","CA","US",34.14973,-118.15172,"2023-09-30","Sat, Sep 30","2023-10-01","Sun, Oct 1","Coldplay Music of the Spheres World Tour Los Angeles",1,504,"https://www.gohoken.com/hotels/e0cdf2ae-0859-4cb6-9955-425d0cf3540b/2062fd22-5394-49b5-969a-706eae3684b5","Coldplay Music of the Spheres World Tour Los Angeles",0
"e430b4f4-0b47-4101-985e-5278c3f5a91d","Courtyard Los Angeles Pasadena/Old Town","Marriott","180 N Fair Oaks Ave","Pasadena","CA","US",34.14875,-118.14986,"2023-09-30","Sat, Sep 30","2023-10-01","Sun, Oct 1","Coldplay Music of the Spheres World Tour Los Angeles",1,409,"https://www.gohoken.com/hotels/e430b4f4-0b47-4101-985e-5278c3f5a91d/2062fd22-5394-49b5-969a-706eae3684b5","Coldplay Music of the Spheres World Tour Los Angeles",0
"b92884aa-50ca-4a9e-a869-8c3224d7901c","Hotel Indigo Boston Garden, an IHG Hotel","InterContinental Hotels Group PLC","280 Friend St","Boston","MA","US",42.36488,-71.06185,"2023-10-14","Sat, Oct 14","2023-10-16","Mon, Oct 16","Queen + Adam Lambert 2023 Tour Boston",2,427,"https://www.gohoken.com/hotels/b92884aa-50ca-4a9e-a869-8c3224d7901c/d11ab6f8-f9fa-4d7a-a8b4-dee5b606807e","Queen + Adam Lambert 2023 Tour Boston",0
"b92884aa-50ca-4a9e-a869-8c3224d7901c","Hotel Indigo Boston Garden, an IHG Hotel","InterContinental Hotels Group PLC","280 Friend St","Boston","MA","US",42.36488,-71.06185,"2023-10-15","Sun, Oct 15","2023-10-16","Mon, Oct 16","Queen + Adam Lambert 2023 Tour Boston",1,364,"https://www.gohoken.com/hotels/b92884aa-50ca-4a9e-a869-8c3224d7901c/d11ab6f8-f9fa-4d7a-a8b4-dee5b606807e","Queen + Adam Lambert 2023 Tour Boston",0
"b92884aa-50ca-4a9e-a869-8c3224d7901c","Hotel Indigo Boston Garden, an IHG Hotel","InterContinental Hotels Group PLC","280 Friend St","Boston","MA","US",42.36488,-71.06185,"2023-10-15","Sun, Oct 15","2023-10-17","Tue, Oct 17","Queen + Adam Lambert 2023 Tour Boston",2,374,"https://www.gohoken.com/hotels/b92884aa-50ca-4a9e-a869-8c3224d7901c/d11ab6f8-f9fa-4d7a-a8b4-dee5b606807e","Queen + Adam Lambert 2023 Tour Boston",0
"20316ff1-b097-478a-80d9-7f6d2b7f5177","Hampton Inn & Suites Knoxville-Downtown","Hilton","618 W Main St","Knoxville","TN","US",35.96,-83.91991,"2023-10-16","Mon, Oct 16","2023-10-17","Tue, Oct 17","Shania Twain: Queen Of Me Tour Knoxville",1,217,"https://www.gohoken.com/hotels/20316ff1-b097-478a-80d9-7f6d2b7f5177/96216b94-ae4b-45c9-b347-892f8ed13d81","Shania Twain: Queen Of Me Tour Knoxville",0
"1c9df4aa-eaf7-40a3-a0cb-534ea5c22e36","Comfort Suites - South Austin","Choice Hotels","5001 S I-35 Frontage Rd","Austin","TX","US",30.20488,-97.757824,"2023-10-19","Thu, Oct 19","2023-10-23","Mon, Oct 23","Formula 1 Austin",4,584,"https://www.gohoken.com/hotels/1c9df4aa-eaf7-40a3-a0cb-534ea5c22e36/feef5f44-2f94-4853-ba3c-28c03c09c12b","Formula 1 Austin",0
"cda9a8d0-1d39-495b-9b9f-7a791d9e87bd","Hyatt Regency Lost Pines Resort and Spa","Hyatt","575 Hyatt Lost Pines Rd","Cedar Creek","TX","US",30.16159,-97.45233,"2023-10-19","Thu, Oct 19","2023-10-23","Mon, Oct 23","Formula 1 Austin",4,1035,"https://www.gohoken.com/hotels/cda9a8d0-1d39-495b-9b9f-7a791d9e87bd/feef5f44-2f94-4853-ba3c-28c03c09c12b","Formula 1 Austin",0
"1c9df4aa-eaf7-40a3-a0cb-534ea5c22e36","Comfort Suites - South Austin","Choice Hotels","5001 S I-35 Frontage Rd","Austin","TX","US",30.20488,-97.757824,"2023-10-20","Fri, Oct 20","2023-10-22","Sun, Oct 22","Formula 1 Austin",2,609,"https://www.gohoken.com/hotels/1c9df4aa-eaf7-40a3-a0cb-534ea5c22e36/feef5f44-2f94-4853-ba3c-28c03c09c12b","Formula 1 Austin",0
"1c9df4aa-eaf7-40a3-a0cb-534ea5c22e36","Comfort Suites - South Austin","Choice Hotels","5001 S I-35 Frontage Rd","Austin","TX","US",30.20488,-97.757824,"2023-10-20","Fri, Oct 20","2023-10-23","Mon, Oct 23","Formula 1 Austin",3,566,"https://www.gohoken.com/hotels/1c9df4aa-eaf7-40a3-a0cb-534ea5c22e36/feef5f44-2f94-4853-ba3c-28c03c09c12b","Formula 1 Austin",0
"cda9a8d0-1d39-495b-9b9f-7a791d9e87bd","Hyatt Regency Lost Pines Resort and Spa","Hyatt","575 Hyatt Lost Pines Rd","Cedar Creek","TX","US",30.16159,-97.45233,"2023-10-20","Fri, Oct 20","2023-10-22","Sun, Oct 22","Formula 1 Austin",2,920,"https://www.gohoken.com/hotels/cda9a8d0-1d39-495b-9b9f-7a791d9e87bd/feef5f44-2f94-4853-ba3c-28c03c09c12b","Formula 1 Austin",0
"cda9a8d0-1d39-495b-9b9f-7a791d9e87bd","Hyatt Regency Lost Pines Resort and Spa","Hyatt","575 Hyatt Lost Pines Rd","Cedar Creek","TX","US",30.16159,-97.45233,"2023-10-20","Fri, Oct 20","2023-10-23","Mon, Oct 23","Formula 1 Austin",3,895,"https://www.gohoken.com/hotels/cda9a8d0-1d39-495b-9b9f-7a791d9e87bd/feef5f44-2f94-4853-ba3c-28c03c09c12b","Formula 1 Austin",0
"5f0b5994-2d59-4cd4-98c6-c595fa8453a7","Kimpton Hotel Born","InterContinental Hotels Group PLC","1600 Wewatta St","Denver","CO","US",39.753225,-105.001955,"2023-11-04","Sat, Nov 4","2023-11-06","Mon, Nov 6","Queen + Adam Lambert 2023 Tour Denver",2,359,"https://www.gohoken.com/hotels/5f0b5994-2d59-4cd4-98c6-c595fa8453a7/49c1bf7f-58bf-4ec9-a8bb-48021683693e","Queen + Adam Lambert 2023 Tour Denver",0
"5f0b5994-2d59-4cd4-98c6-c595fa8453a7","Kimpton Hotel Born","InterContinental Hotels Group PLC","1600 Wewatta St","Denver","CO","US",39.753225,-105.001955,"2023-11-05","Sun, Nov 5","2023-11-06","Mon, Nov 6","Queen + Adam Lambert 2023 Tour Denver",1,339,"https://www.gohoken.com/hotels/5f0b5994-2d59-4cd4-98c6-c595fa8453a7/49c1bf7f-58bf-4ec9-a8bb-48021683693e","Queen + Adam Lambert 2023 Tour Denver",0
"5f0b5994-2d59-4cd4-98c6-c595fa8453a7","Kimpton Hotel Born","InterContinental Hotels Group PLC","1600 Wewatta St","Denver","CO","US",39.753225,-105.001955,"2023-11-05","Sun, Nov 5","2023-11-07","Tue, Nov 7","Queen + Adam Lambert 2023 Tour Denver",2,344,"https://www.gohoken.com/hotels/5f0b5994-2d59-4cd4-98c6-c595fa8453a7/49c1bf7f-58bf-4ec9-a8bb-48021683693e","Queen + Adam Lambert 2023 Tour Denver",0
